InvoiceNo,DateKey,CustomerID,ProductKey,CountryKey,Quantity,UnitPrice,Revenue
541264,20110116,17064,1252,1,3,2.95,8.850000000000001
541264,20110116,17064,1501,1,3,4.95,14.850000000000001
541264,20110116,17064,585,1,3,1.25,3.75
541264,20110116,17064,847,1,12,0.29,3.4799999999999995
541264,20110116,17064,580,1,3,1.65,4.949999999999999
541264,20110116,17064,2681,1,1,4.95,4.95
541264,20110116,17064,1408,1,1,8.5,8.5
541264,20110116,17064,2682,1,16,0.42,6.72
541264,20110116,17064,1188,1,3,1.95,5.85
541264,20110116,17064,1252,1,1,2.95,2.95
541264,20110116,17064,1503,1,1,3.95,3.95
541264,20110116,17064,1172,1,1,7.95,7.95
541265,20110116,17609,92,1,2,1.95,3.9
541265,20110116,17609,3663,1,2,1.25,2.5
541265,20110116,17609,94,1,2,1.95,3.9
541265,20110116,17609,823,1,2,1.65,3.3
541265,20110116,17609,102,1,1,1.65,1.65
541265,20110116,17609,1442,1,2,0.85,1.7
541265,20110116,17609,1185,1,2,1.65,3.3
541265,20110116,17609,1161,1,4,0.85,3.4
541265,20110116,17609,99,1,5,0.85,4.25
541265,20110116,17609,1182,1,8,2.1,16.8
541265,20110116,17609,96,1,6,1.25,7.5
541265,20110116,17609,2521,1,2,0.85,1.7
541265,20110116,17609,161,1,4,0.85,3.4
541265,20110116,17609,2965,1,2,1.95,3.9
541265,20110116,17609,2968,1,2,1.95,3.9
541265,20110116,17609,93,1,3,1.95,5.85
541265,20110116,17609,2691,1,2,1.25,2.5
541265,20110116,17609,92,1,3,1.95,5.85
541265,20110116,17609,819,1,4,1.95,7.8
541265,20110116,17609,1244,1,2,3.35,6.7
541265,20110116,17609,2964,1,2,1.25,2.5
541265,20110116,17609,1448,1,1,2.95,2.95
541265,20110116,17609,73,1,1,5.95,5.95
541265,20110116,17609,1248,1,2,2.95,5.9
541265,20110116,17609,988,1,1,2.95,2.95
541265,20110116,17609,987,1,3,2.95,8.850000000000001
541265,20110116,17609,2650,1,1,12.75,12.75
541265,20110116,17609,909,1,5,1.65,8.25
541265,20110116,17609,1554,1,4,1.25,5.0
541265,20110116,17609,1184,1,2,1.65,3.3
541265,20110116,17609,1442,1,1,0.85,0.85
541265,20110116,17609,1443,1,2,1.65,3.3
541265,20110116,17609,816,1,3,1.95,5.85
541265,20110116,17609,817,1,3,1.95,5.85
541265,20110116,17609,3346,1,3,1.95,5.85
541265,20110116,17609,3345,1,3,1.95,5.85
541265,20110116,17609,3345,1,2,1.95,3.9
541265,20110116,17609,103,1,2,1.65,3.3
541265,20110116,17609,1263,1,2,2.95,5.9
541265,20110116,17609,699,1,1,5.95,5.95
541265,20110116,17609,684,1,1,2.95,2.95
541265,20110116,17609,2821,1,1,2.95,2.95
541265,20110116,17609,1298,1,1,3.75,3.75
541265,20110116,17609,1296,1,1,4.95,4.95
541265,20110116,17609,1279,1,2,9.95,19.9
541265,20110116,17609,3347,1,4,1.65,6.6
541265,20110116,17609,1160,1,2,3.75,7.5
541265,20110116,17609,594,1,2,3.75,7.5
541265,20110116,17609,3304,1,1,1.65,1.65
541265,20110116,17609,2863,1,12,0.42,5.04
541265,20110116,17609,1043,1,1,2.95,2.95
541265,20110116,17609,1539,1,2,1.65,3.3
541265,20110116,17609,1262,1,3,1.65,4.949999999999999
541265,20110116,17609,1409,1,1,8.5,8.5
541265,20110116,17609,1740,1,1,9.95,9.95
541265,20110116,17609,1018,1,1,0.85,0.85
541265,20110116,17609,222,1,2,1.25,2.5
541265,20110116,17609,962,1,3,0.42,1.26
541265,20110116,17609,1158,1,1,2.55,2.55
541265,20110116,17609,1017,1,1,1.65,1.65
541265,20110116,17609,960,1,2,0.85,1.7
541265,20110116,17609,568,1,1,2.55,2.55
541265,20110116,17609,1730,1,2,2.95,5.9
541265,20110116,17609,1739,1,1,2.95,2.95
541265,20110116,17609,3119,1,1,1.49,1.49
541265,20110116,17609,2508,1,1,0.65,0.65
541265,20110116,17609,1097,1,1,1.65,1.65
541265,20110116,17609,1054,1,1,1.65,1.65
541265,20110116,17609,1055,1,2,1.95,3.9
541265,20110116,17609,1053,1,3,1.65,4.949999999999999
541265,20110116,17609,3349,1,1,1.65,1.65
541265,20110116,17609,515,1,1,1.95,1.95
541265,20110116,17609,516,1,5,1.95,9.75
541265,20110116,17609,1666,1,3,1.25,3.75
541265,20110116,17609,3349,1,4,1.65,6.6
541265,20110116,17609,2508,1,2,0.65,1.3
541265,20110116,17609,311,1,2,1.25,2.5
541265,20110116,17609,1061,1,3,0.85,2.55
541265,20110116,17609,1078,1,1,0.85,0.85
541265,20110116,17609,501,1,4,1.25,5.0
541265,20110116,17609,1078,1,2,0.85,1.7
541265,20110116,17609,1077,1,2,1.25,2.5
541265,20110116,17609,441,1,2,1.25,2.5
541265,20110116,17609,438,1,3,1.25,3.75
541265,20110116,17609,1076,1,3,0.65,1.9500000000000002
541265,20110116,17609,3090,1,1,2.95,2.95
541265,20110116,17609,3115,1,3,3.25,9.75
541265,20110116,17609,1032,1,3,2.1,6.300000000000001
541265,20110116,17609,533,1,1,4.95,4.95
541265,20110116,17609,1077,1,1,1.25,1.25
541265,20110116,17609,3120,1,4,1.49,5.96
541265,20110116,17609,1052,1,3,1.25,3.75
541265,20110116,17609,572,1,1,2.95,2.95
541265,20110116,17609,2523,1,2,1.25,2.5
541265,20110116,17609,2522,1,1,2.55,2.55
541265,20110116,17609,2346,1,1,4.95,4.95
541266,20110116,15673,1187,1,10,1.95,19.5
541266,20110116,15673,817,1,10,1.95,19.5
541266,20110116,15673,816,1,10,1.95,19.5
541266,20110116,15673,465,1,16,0.65,10.4
541266,20110116,15673,1400,1,12,0.29,3.4799999999999995
541266,20110116,15673,847,1,12,0.29,3.4799999999999995
541266,20110116,15673,1674,1,20,2.95,59.0
541266,20110116,15673,1672,1,8,1.95,15.6
541266,20110116,15673,1413,1,2,1.95,3.9
541266,20110116,15673,1123,1,12,1.25,15.0
541266,20110116,15673,974,1,6,1.95,11.7
541266,20110116,15673,1002,1,1,9.95,9.95
541266,20110116,15673,1760,1,12,1.25,15.0
541266,20110116,15673,699,1,1,5.95,5.95
541266,20110116,15673,1207,1,10,1.95,19.5
541266,20110116,15673,595,1,12,8.5,102.0
541266,20110116,15673,595,1,13,8.5,110.5
541266,20110116,15673,595,1,10,8.5,85.0
541266,20110116,15673,1017,1,3,1.65,4.949999999999999
541266,20110116,15673,595,1,7,8.5,59.5
541266,20110116,15673,1019,1,30,0.85,25.5
541266,20110116,15673,1673,1,7,2.1,14.700000000000001
541266,20110116,15673,2557,1,5,2.95,14.75
541266,20110116,15673,698,1,1,5.95,5.95
541266,20110116,15673,1173,1,11,1.95,21.45
541266,20110116,15673,1743,1,6,2.55,15.299999999999999
541266,20110116,15673,1742,1,6,2.55,15.299999999999999
541266,20110116,15673,1344,1,6,1.49,8.94
541266,20110116,15673,1353,1,5,1.25,6.25
541266,20110116,15673,1670,1,9,2.55,22.95
541266,20110116,15673,572,1,9,2.95,26.55
541266,20110116,15673,1746,1,6,1.65,9.899999999999999
541266,20110116,15673,1400,1,24,0.29,6.959999999999999
541266,20110116,15673,1744,1,6,1.65,9.899999999999999
541266,20110116,15673,1733,1,24,1.45,34.8
541266,20110116,15673,1666,1,6,1.25,7.5
541266,20110116,15673,1730,1,7,2.95,20.650000000000002
541266,20110116,15673,1414,1,4,1.95,7.8
541266,20110116,15673,1413,1,4,1.95,7.8
541266,20110116,15673,1414,1,2,1.95,3.9
541267,20110117,12779,893,10,6,2.95,17.700000000000003
541267,20110117,12779,1408,10,2,8.5,17.0
541267,20110117,12779,1410,10,2,8.5,17.0
541267,20110117,12779,1621,10,2,6.35,12.7
541267,20110117,12779,1000,10,12,1.25,15.0
541267,20110117,12779,2377,10,6,2.95,17.700000000000003
541267,20110117,12779,1300,10,8,1.25,10.0
541267,20110117,12779,1017,10,12,1.65,19.799999999999997
541267,20110117,12779,1294,10,3,12.75,38.25
541267,20110117,12779,2612,10,20,1.25,25.0
541267,20110117,12779,2610,10,10,1.25,12.5
541267,20110117,12779,3081,10,20,0.42,8.4
541267,20110117,12779,1562,10,8,9.95,79.6
541267,20110117,12779,1563,10,8,7.95,63.6
541267,20110117,12779,148,10,36,0.42,15.12
541267,20110117,12779,146,10,16,0.75,12.0
541267,20110117,12779,288,10,24,1.95,46.8
541267,20110117,12779,1501,10,3,4.95,14.850000000000001
541267,20110117,12779,1503,10,4,3.95,15.8
541267,20110117,12779,1447,10,12,2.95,35.400000000000006
541267,20110117,12779,1733,10,36,1.45,52.199999999999996
541267,20110117,12779,1741,10,12,1.45,17.4
541267,20110117,12779,1430,10,12,1.45,17.4
541267,20110117,12779,995,10,2,8.5,17.0
541267,20110117,12779,368,10,12,1.25,15.0
541268,20110117,12872,1101,1,6,1.45,8.7
541268,20110117,12872,1096,1,3,1.65,4.949999999999999
541268,20110117,12872,1746,1,5,1.65,8.25
541268,20110117,12872,1745,1,5,1.65,8.25
541268,20110117,12872,1749,1,10,1.25,12.5
541268,20110117,12872,2633,1,8,0.55,4.4
541268,20110117,12872,802,1,2,2.1,4.2
541268,20110117,12872,2677,1,2,2.1,4.2
541268,20110117,12872,328,1,2,2.1,4.2
541268,20110117,12872,2422,1,1,1.65,1.65
541268,20110117,12872,1273,1,2,1.25,2.5
541268,20110117,12872,1240,1,6,1.25,7.5
541268,20110117,12872,1638,1,2,2.95,5.9
541268,20110117,12872,2630,1,2,1.45,2.9
541268,20110117,12872,1722,1,2,1.45,2.9
541268,20110117,12872,1724,1,6,0.55,3.3000000000000003
541268,20110117,12872,1741,1,12,1.45,17.4
541268,20110117,12872,1501,1,1,4.95,4.95
541268,20110117,12872,1415,1,2,1.95,3.9
541268,20110117,12872,1414,1,2,1.95,3.9
541268,20110117,12872,699,1,2,5.95,11.9
541268,20110117,12872,2603,1,8,1.69,13.52
541268,20110117,12872,306,1,8,1.69,13.52
541268,20110117,12872,1000,1,1,1.25,1.25
541268,20110117,12872,444,1,2,12.75,25.5
541268,20110117,12872,1252,1,3,2.95,8.850000000000001
541268,20110117,12872,3350,1,10,2.95,29.5
541268,20110117,12872,245,1,1,0.95,0.95
541269,20110117,12626,1136,5,6,2.95,17.700000000000003
541269,20110117,12626,1412,5,4,4.95,19.8
541269,20110117,12626,1414,5,12,1.95,23.4
541269,20110117,12626,997,5,12,1.65,19.799999999999997
541269,20110117,12626,1054,5,12,1.65,19.799999999999997
541269,20110117,12626,1419,5,2,9.95,19.9
541269,20110117,12626,2385,5,4,3.75,15.0
541269,20110117,12626,1741,5,12,1.45,17.4
541269,20110117,12626,1243,5,6,3.35,20.1
541269,20110117,12626,1299,5,4,14.95,59.8
541269,20110117,12626,1249,5,6,2.95,17.700000000000003
541269,20110117,12626,1732,5,6,4.25,25.5
541269,20110117,12626,1173,5,8,1.95,15.6
541269,20110117,12626,276,5,12,0.65,7.800000000000001
541269,20110117,12626,281,5,12,0.85,10.2
541269,20110117,12626,1668,5,2,8.5,17.0
541269,20110117,12626,1338,5,12,1.65,19.799999999999997
541269,20110117,12626,1180,5,20,0.85,17.0
541269,20110117,12626,254,5,2,8.95,17.9
541269,20110117,12626,255,5,2,8.95,17.9
541269,20110117,12626,89,5,8,1.95,15.6
541269,20110117,12626,90,5,8,1.95,15.6
541269,20110117,12626,999,5,6,2.95,17.700000000000003
541269,20110117,12626,786,5,12,1.25,15.0
541269,20110117,12626,785,5,6,2.95,17.700000000000003
541269,20110117,12626,784,5,12,1.25,15.0
541269,20110117,12626,1300,5,8,1.25,10.0
541269,20110117,12626,1736,5,6,2.1,12.600000000000001
541269,20110117,12626,1401,5,3,4.95,14.850000000000001
541269,20110117,12626,1295,5,3,12.75,38.25
541269,20110117,12626,1245,5,6,3.35,20.1
541269,20110117,12626,61,5,6,2.95,17.700000000000003
541269,20110117,12626,1246,5,6,3.35,20.1
541269,20110117,12626,531,5,6,2.95,17.700000000000003
541269,20110117,12626,1301,5,8,1.25,10.0
541269,20110117,12626,1672,5,8,1.95,15.6
541269,20110117,12626,1111,5,6,2.55,15.299999999999999
541269,20110117,12626,1681,5,12,0.85,10.2
541269,20110117,12626,1134,5,6,2.95,17.700000000000003
541269,20110117,12626,1340,5,12,1.65,19.799999999999997
541269,20110117,12626,378,5,6,2.95,17.700000000000003
541269,20110117,12626,272,5,12,0.85,10.2
541269,20110117,12626,274,5,12,0.65,7.800000000000001
541269,20110117,12626,279,5,12,0.85,10.2
541269,20110117,12626,313,5,8,1.95,15.6
541269,20110117,12626,1002,5,5,9.95,49.75
541269,20110117,12626,967,5,3,4.95,14.850000000000001
541269,20110117,12626,1137,5,12,1.65,19.799999999999997
541269,20110117,12626,1158,5,6,2.55,15.299999999999999
541269,20110117,12626,1129,5,12,0.85,10.2
541269,20110117,12626,966,5,6,4.95,29.700000000000003
541269,20110117,12626,569,5,6,2.55,15.299999999999999
541269,20110117,12626,3665,5,8,18.0,144.0
541270,20110117,14976,1700,1,2,5.95,11.9
541270,20110117,14976,2482,1,1,1.45,1.45
541270,20110117,14976,2483,1,1,1.45,1.45
541270,20110117,14976,1252,1,2,2.95,5.9
541270,20110117,14976,1502,1,1,4.95,4.95
541270,20110117,14976,3123,1,1,2.55,2.55
541270,20110117,14976,1166,1,2,2.95,5.9
541270,20110117,14976,1014,1,2,8.5,17.0
541270,20110117,14976,698,1,2,5.95,11.9
541270,20110117,14976,800,1,1,6.75,6.75
541270,20110117,14976,110,1,1,7.95,7.95
541270,20110117,14976,322,1,2,1.95,3.9
541270,20110117,14976,802,1,2,2.1,4.2
541270,20110117,14976,2490,1,2,2.1,4.2
541270,20110117,14976,1277,1,4,12.75,51.0
541270,20110117,14976,1542,1,1,14.95,14.95
541271,20110117,12388,3277,3,12,0.95,11.399999999999999
541271,20110117,12388,2432,3,24,0.85,20.4
541271,20110117,12388,1225,3,4,4.25,17.0
541271,20110117,12388,1072,3,12,0.85,10.2
541271,20110117,12388,2982,3,6,5.45,32.7
541271,20110117,12388,2981,3,6,5.45,32.7
541271,20110117,12388,1450,3,6,2.95,17.700000000000003
541271,20110117,12388,974,3,12,1.95,23.4
541271,20110117,12388,1730,3,6,2.95,17.700000000000003
541271,20110117,12388,2407,3,5,4.65,23.25
541271,20110117,12388,1735,3,12,0.85,10.2
541271,20110117,12388,1734,3,12,0.85,10.2
541271,20110117,12388,1733,3,24,1.45,34.8
541271,20110117,12388,1732,3,12,3.75,45.0
541271,20110117,12388,1739,3,6,2.95,17.700000000000003
541271,20110117,12388,1118,3,6,1.65,9.899999999999999
541271,20110117,12388,1741,3,24,1.45,34.8
541271,20110117,12388,1503,3,12,3.95,47.400000000000006
541271,20110117,12388,1501,3,3,4.95,14.850000000000001
541272,20110117,13527,1501,1,6,4.95,29.700000000000003
541272,20110117,13527,1502,1,3,4.95,14.850000000000001
541272,20110117,13527,1590,1,12,1.95,23.4
541272,20110117,13527,1732,1,6,4.25,25.5
541272,20110117,13527,1163,1,4,4.25,17.0
541273,20110117,13155,207,1,8,3.75,30.0
541273,20110117,13155,210,1,12,1.25,15.0
541273,20110117,13155,209,1,12,1.25,15.0
541273,20110117,13155,1354,1,4,3.75,15.0
541273,20110117,13155,1355,1,4,3.75,15.0
541273,20110117,13155,1356,1,8,3.75,30.0
541273,20110117,13155,1081,1,6,2.95,17.700000000000003
541273,20110117,13155,976,1,6,1.95,11.7
541273,20110117,13155,973,1,12,1.45,17.4
541273,20110117,13155,291,1,10,1.25,12.5
541273,20110117,13155,1129,1,12,0.85,10.2
541274,20110117,15696,2973,1,5,4.65,23.25
541274,20110117,15696,2407,1,5,4.65,23.25
541274,20110117,15696,2516,1,12,1.25,15.0
541274,20110117,15696,2603,1,8,1.69,13.52
541274,20110117,15696,2611,1,10,1.25,12.5
541274,20110117,15696,2612,1,10,1.25,12.5
541274,20110117,15696,1608,1,6,2.95,17.700000000000003
541274,20110117,15696,3289,1,6,3.75,22.5
541274,20110117,15696,3290,1,6,3.75,22.5
541274,20110117,15696,1738,1,12,1.25,15.0
541274,20110117,15696,1710,1,6,2.55,15.299999999999999
541274,20110117,15696,1760,1,12,1.25,15.0
541274,20110117,15696,1502,1,3,4.95,14.850000000000001
541274,20110117,15696,1504,1,4,3.95,15.8
541274,20110117,15696,1737,1,6,2.1,12.600000000000001
541274,20110117,15696,1411,1,2,8.5,17.0
541274,20110117,15696,1409,1,2,8.5,17.0
541274,20110117,15696,2470,1,4,4.95,19.8
541274,20110117,15696,2391,1,24,0.42,10.08
541274,20110117,15696,2633,1,24,0.55,13.200000000000001
541274,20110117,15696,634,1,12,1.25,15.0
541274,20110117,15696,637,1,12,1.25,15.0
541274,20110117,15696,632,1,12,1.25,15.0
541274,20110117,15696,562,1,3,4.95,14.850000000000001
541274,20110117,15696,557,1,3,4.95,14.850000000000001
541274,20110117,15696,553,1,2,7.95,15.9
541274,20110117,15696,635,1,12,1.25,15.0
541274,20110117,15696,636,1,12,1.25,15.0
541274,20110117,15696,903,1,4,3.75,15.0
541274,20110117,15696,1450,1,5,2.95,14.75
541274,20110117,15696,1449,1,5,2.95,14.75
541275,20110117,14176,684,1,12,2.95,35.400000000000006
541275,20110117,14176,1581,1,12,2.95,35.400000000000006
541275,20110117,14176,3350,1,12,2.95,35.400000000000006
541275,20110117,14176,368,1,12,1.25,15.0
541276,20110117,15316,94,1,100,1.65,165.0
541277,20110117,12673,1,5,1,0.85,0.85
541277,20110117,12673,1704,5,1,2.55,2.55
541277,20110117,12673,745,5,10,1.25,12.5
541277,20110117,12673,31,5,30,0.21,6.3
541277,20110117,12673,213,5,10,0.65,6.5
541277,20110117,12673,212,5,10,0.65,6.5
541277,20110117,12673,2992,5,12,0.85,10.2
541277,20110117,12673,2994,5,12,0.85,10.2
541277,20110117,12673,2990,5,4,2.1,8.4
541277,20110117,12673,2989,5,4,2.1,8.4
541277,20110117,12673,1348,5,6,1.25,7.5
541277,20110117,12673,1349,5,6,1.25,7.5
541277,20110117,12673,2981,5,1,5.45,5.45
541277,20110117,12673,2982,5,1,5.45,5.45
541277,20110117,12673,1306,5,1,2.1,2.1
541277,20110117,12673,1403,5,4,3.75,15.0
541277,20110117,12673,956,5,24,1.25,30.0
541277,20110117,12673,1404,5,8,1.25,10.0
541277,20110117,12673,1736,5,12,2.1,25.200000000000003
541277,20110117,12673,1019,5,10,0.85,8.5
541277,20110117,12673,834,5,1,7.95,7.95
541277,20110117,12673,1473,5,2,7.95,15.9
541277,20110117,12673,2418,5,1,7.95,7.95
541278,20110117,14135,1474,1,24,1.25,30.0
541278,20110117,14135,941,1,6,4.95,29.700000000000003
541278,20110117,14135,1612,1,4,4.65,18.6
541278,20110117,14135,942,1,6,4.95,29.700000000000003
541278,20110117,14135,533,1,12,4.95,59.400000000000006
541279,20110117,18223,1590,1,12,1.95,23.4
541279,20110117,18223,1508,1,4,3.75,15.0
541279,20110117,18223,1507,1,4,3.75,15.0
541279,20110117,18223,1506,1,4,3.75,15.0
541279,20110117,18223,1505,1,4,3.75,15.0
541279,20110117,18223,1187,1,10,1.95,19.5
541279,20110117,18223,1172,1,2,7.95,15.9
541279,20110117,18223,1020,1,12,1.65,19.799999999999997
541279,20110117,18223,1019,1,12,0.85,10.2
541279,20110117,18223,1018,1,12,0.85,10.2
541279,20110117,18223,1017,1,12,1.65,19.799999999999997
541279,20110117,18223,964,1,12,1.65,19.799999999999997
541279,20110117,18223,961,1,12,0.85,10.2
541279,20110117,18223,960,1,12,0.85,10.2
541279,20110117,18223,959,1,6,1.95,11.7
541279,20110117,18223,438,1,12,1.25,15.0
541279,20110117,18223,367,1,72,1.06,76.32000000000001
541279,20110117,18223,330,1,12,2.1,25.200000000000003
541279,20110117,18223,322,1,12,1.95,23.4
541279,20110117,18223,321,1,12,1.69,20.28
541279,20110117,18223,307,1,8,3.75,30.0
541279,20110117,18223,100,1,10,0.85,8.5
541279,20110117,18223,77,1,2,7.95,15.9
541279,20110117,18223,73,1,3,5.95,17.85
541279,20110117,18223,2676,1,12,2.55,30.599999999999998
541279,20110117,18223,3346,1,10,1.95,19.5
541279,20110117,18223,3345,1,10,1.95,19.5
541279,20110117,18223,3344,1,10,1.95,19.5
541279,20110117,18223,2498,1,12,1.65,19.799999999999997
541279,20110117,18223,2516,1,24,1.25,30.0
541279,20110117,18223,2794,1,3,5.95,17.85
541279,20110117,18223,2411,1,2,7.95,15.9
541280,20110117,15296,1501,1,6,4.95,29.700000000000003
541280,20110117,15296,1743,1,6,2.55,15.299999999999999
541280,20110117,15296,1749,1,12,1.25,15.0
541280,20110117,15296,1742,1,6,2.55,15.299999999999999
541280,20110117,15296,368,1,72,1.06,76.32000000000001
541280,20110117,15296,416,1,8,2.1,16.8
541280,20110117,15296,533,1,3,4.95,14.850000000000001
541280,20110117,15296,943,1,4,3.75,15.0
541280,20110117,15296,3085,1,4,3.75,15.0
541280,20110117,15296,3086,1,4,4.25,17.0
541280,20110117,15296,941,1,3,4.95,14.850000000000001
541280,20110117,15296,3350,1,12,2.95,35.400000000000006
541280,20110117,15296,1741,1,24,1.45,34.8
541280,20110117,15296,1474,1,24,1.25,30.0
541280,20110117,15296,595,1,2,8.5,17.0
541280,20110117,15296,2973,1,5,4.65,23.25
541280,20110117,15296,2981,1,3,5.45,16.35
541280,20110117,15296,1252,1,6,2.95,17.700000000000003
541280,20110117,15296,1013,1,2,8.5,17.0
541280,20110117,15296,1001,1,4,6.75,27.0
541280,20110117,15296,2470,1,4,4.95,19.8
541280,20110117,15296,2826,1,6,2.1,12.600000000000001
541280,20110117,15296,2827,1,6,2.55,15.299999999999999
541280,20110117,15296,2828,1,12,2.55,30.599999999999998
541280,20110117,15296,2829,1,6,2.55,15.299999999999999
541280,20110117,15296,2830,1,6,2.55,15.299999999999999
541280,20110117,15296,2833,1,12,1.65,19.799999999999997
541280,20110117,15296,2838,1,25,0.21,5.25
541280,20110117,15296,2841,1,6,1.25,7.5
541280,20110117,15296,2844,1,36,0.38,13.68
541280,20110117,15296,41,1,48,0.21,10.08
541280,20110117,15296,367,1,72,1.06,76.32000000000001
541280,20110117,15296,1666,1,12,1.25,15.0
541280,20110117,15296,2373,1,8,1.45,11.6
541280,20110117,15296,2377,1,6,2.95,17.700000000000003
541280,20110117,15296,3131,1,10,1.25,12.5
541280,20110117,15296,3132,1,10,1.25,12.5
541280,20110117,15296,554,1,2,6.95,13.9
541280,20110117,15296,1432,1,8,4.95,39.6
541280,20110117,15296,2386,1,2,9.95,19.9
541280,20110117,15296,1478,1,6,2.95,17.700000000000003
541280,20110117,15296,1480,1,6,2.95,17.700000000000003
541280,20110117,15296,2387,1,3,6.95,20.85
541280,20110117,15296,3126,1,4,3.75,15.0
541280,20110117,15296,3127,1,4,3.75,15.0
541280,20110117,15296,3128,1,4,3.75,15.0
541280,20110117,15296,3130,1,4,3.75,15.0
541280,20110117,15296,2585,1,24,0.42,10.08
541280,20110117,15296,339,1,12,1.65,19.799999999999997
541280,20110117,15296,340,1,12,1.65,19.799999999999997
541280,20110117,15296,341,1,12,1.65,19.799999999999997
541280,20110117,15296,342,1,12,1.65,19.799999999999997
541280,20110117,15296,2406,1,12,0.85,10.2
541280,20110117,15296,2405,1,12,1.65,19.799999999999997
541280,20110117,15296,2403,1,12,0.65,7.800000000000001
541280,20110117,15296,3417,1,3,4.95,14.850000000000001
541280,20110117,15296,1575,1,8,2.95,23.6
541280,20110117,15296,1577,1,4,3.75,15.0
541280,20110117,15296,1578,1,4,3.75,15.0
541280,20110117,15296,3182,1,2,9.95,19.9
541280,20110117,15296,683,1,12,1.65,19.799999999999997
541281,20110117,17988,2968,1,1,1.95,1.95
541281,20110117,17988,1341,1,1,1.65,1.65
541281,20110117,17988,3091,1,1,39.95,39.95
541281,20110117,17988,245,1,1,0.95,0.95
541281,20110117,17988,159,1,1,2.1,2.1
541281,20110117,17988,1400,1,1,0.29,0.29
541281,20110117,17988,464,1,1,2.95,2.95
541281,20110117,17988,475,1,1,1.25,1.25
541281,20110117,17988,1760,1,1,1.25,1.25
541281,20110117,17988,1742,1,1,2.55,2.55
541281,20110117,17988,1666,1,1,1.25,1.25
541281,20110117,17988,429,1,2,2.95,5.9
541281,20110117,17988,1546,1,1,2.95,2.95
541282,20110117,17690,1438,1,2,125.0,250.0
541282,20110117,17690,1993,1,25,0.42,10.5
541282,20110117,17690,1994,1,25,0.42,10.5
541282,20110117,17690,1992,1,25,0.42,10.5
541282,20110117,17690,885,1,25,0.42,10.5
541282,20110117,17690,73,1,12,5.95,71.4
541282,20110117,17690,3291,1,4,5.95,23.8
541282,20110117,17690,2370,1,6,1.25,7.5
541282,20110117,17690,1247,1,12,3.35,40.2
541282,20110117,17690,1246,1,12,3.35,40.2
541282,20110117,17690,1410,1,2,8.5,17.0
541282,20110117,17690,1409,1,2,8.5,17.0
541282,20110117,17690,1408,1,2,8.5,17.0
541282,20110117,17690,533,1,4,4.95,19.8
541282,20110117,17690,1023,1,2,4.25,8.5
541282,20110117,17690,1021,1,2,4.25,8.5
541282,20110117,17690,1220,1,1,12.75,12.75
541282,20110117,17690,1621,1,2,6.35,12.7
541282,20110117,17690,1219,1,2,12.75,25.5
541282,20110117,17690,1447,1,2,2.95,5.9
